company,newsroom_page,tag,link,base
Apple,13,a,/newsroom/2019/02/behind-the-mac-creator-celebrates-his-literary-icon/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-announces-health-records-feature-coming-to-veterans/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-names-deirdre-obrien-senior-vice-president-of-retail-and-people/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-marks-heart-month-in-february/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/apple-music-takes-flight-on-american-airlines/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/apple-announces-new-today-at-apple-sessions/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/apple-reports-first-quarter-results/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/apple-entrepreneur-camp-kicks-off-as-app-developer-earnings-hit-new-record/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/component-manufacturing-drives-apple-us-job-creation/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/the-mac-app-store-welcomes-office-365/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/share-your-best-photos-shot-on-iphone/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/apple-pay-coming-to-target-taco-bell-and-more-top-us-retail-locations/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/out-of-a-culture-of-giving-a-world-of-difference/,https://www.apple.com
Apple,13,a,/newsroom/2019/01/HomePod-available-in-china-starting-friday-january-18/,https://www.apple.com
Apple,14,a,/newsroom/2019/01/app-store-caps-record-breaking-2018-with-blockbuster-holiday-week/,https://www.apple.com
Apple,14,a,/newsroom/2019/01/letter-from-tim-cook-to-apple-investors/,https://www.apple.com
